bootstrap,input_features,imbalance,mLMethod,time.start,time.end,Precision,Recall,F1,BalancedAccuracy
42,All,rose,glm,2024-02-25T08:22:43Z,2024-02-25T08:22:59Z,0.001721593703885883,0.14,0.003401360544217687,0.14595068951107398
42,All,rose,earth,2024-02-25T08:23:00Z,2024-02-25T08:25:27Z,0.2028985507246377,0.28,0.23529411764705885,0.6342540743836189
42,All,rose,pda,2024-02-25T08:25:27Z,2024-02-25T08:26:36Z,0.058663028649386086,0.86,0.10983397190293741,0.8579147513581279
42,All,rose,multinom,2024-02-25T08:26:36Z,2024-02-25T08:27:14Z,0.05548387096774193,0.86,0.10424242424242423,0.8535269536147095
42,All,rose,treebag,2024-02-25T08:27:14Z,2024-02-25T08:27:47Z,0.11637931034482758,0.54,0.19148936170212763,0.748583368157125
42,All,rose,gbm,2024-02-25T08:27:48Z,2024-02-25T08:28:20Z,0.08444444444444445,0.76,0.152,0.8369577935645633
42,All,rose,ranger,2024-02-25T08:28:20Z,2024-02-25T08:33:29Z,0.11513157894736842,0.7,0.19774011299435026,0.8218972001671542
42,All,rose,nnet,2024-02-25T08:33:30Z,2024-02-25T08:34:40Z,0.08793969849246232,0.7,0.15625000000000003,0.8120768909318846
50,Baseline,none,glm,2024-02-25T08:34:40Z,2024-02-25T08:34:56Z,NA,0,NA,0.5
50,Baseline,none,earth,2024-02-25T08:34:56Z,2024-02-25T08:36:02Z,NA,0,NA,0.5
50,Baseline,none,pda,2024-02-25T08:36:02Z,2024-02-25T08:37:04Z,NA,0,NA,0.5
50,Baseline,none,multinom,2024-02-25T08:37:04Z,2024-02-25T08:37:29Z,NA,0,NA,0.5
50,Baseline,none,treebag,2024-02-25T08:37:29Z,2024-02-25T08:37:49Z,0,0,NA,0.49822398662766404
50,Baseline,none,gbm,2024-02-25T08:37:49Z,2024-02-25T08:38:13Z,NA,0,NA,0.5
50,Baseline,none,ranger,2024-02-25T08:38:14Z,2024-02-25T08:40:16Z,NA,0,NA,0.5
50,Baseline,none,nnet,2024-02-25T08:40:17Z,2024-02-25T08:40:46Z,NA,0,NA,0.5
50,Baseline,weighted,glm,2024-02-25T08:40:47Z,2024-02-25T08:41:02Z,0.026985350809560524,0.7,0.05196733481811433,0.7181571249477643
50,Baseline,weighted,earth,2024-02-25T08:41:03Z,2024-02-25T09:00:23Z,0.02663622526636225,0.7,0.051319648093841645,0.7163811115754284
50,Baseline,weighted,pda,2024-02-25T09:00:23Z,2024-02-25T09:01:25Z,NA,0,NA,0.5
50,Baseline,weighted,multinom,2024-02-25T09:01:25Z,2024-02-25T09:01:49Z,0.02733485193621868,0.72,0.0526700804681785,0.7261721688257418
50,Baseline,weighted,treebag,2024-02-25T09:01:49Z,2024-02-25T09:02:10Z,0,0,NA,0.49822398662766404
50,Baseline,weighted,gbm,2024-02-25T09:02:10Z,2024-02-25T09:02:38Z,0.028708133971291867,0.72,0.05521472392638037,0.7327538654408692
