CDD30YR,CDD65,HDD30YR,HDD65,DBT1,DBT99,HOUSEHOLDER_RACE,SDESCENT,NONWHITE,HHAGE,OVER65,NHSLDMEM,LIVESALONE,LARGEHOUSE,EDUCATION,HIGHSCHOOL,EMPLOYHH,MONEYPY,POVERTY,KOWNRENT,ELPAY,NGPAY,UATYP10,ECOREGION,TYPEHUQ,APARTMENT,YEARMADERANGE,TOTROOMS,SWIMPOOL,WALLTYPE,ROOFTYPE,THERMALMASS,ADQINSUL,DRAFTY,WINDOWS,WINFRAME,TYPEGLASS,AIRCOND,HEATHOME,COOLTYPE,EQUIPM,ACEQUIPAGE,EQUIPAGE,NOAC,NOHEAT,NUMCFAN,NUMFLOORFAN,BACKUP,SOLAR,YEAR,TEMPMA
3697,3993,8,0,84.4,62.5,Asian,0,1,61,1,2,0,0,3,0,1,100000,0,Own,1,0,0.5,North.American.Deserts,SF.Detached,0,1950,7,0,Wood,Metal,0,0,1,20,Wood,1,0,0,None,None,-2,-2,0,0,1,2,0,0,2020,0
1633,1812,4524,3948,97.5,12.5,White,0,0,70,1,2,0,0,3,0,0,50000,1,Own,1,1,0.5,Eastern.Temperate.Forests,SF.Detached,0,1969,8,0,Brick,Singles,1,2,0,10,Vinyl,2,1,1,Central.Air,Central.Furnace,2,2,0,0,5,0,1,0,2020,0
3132,3539,1379,970,95.2,33.8,White,0,0,82,1,2,0,0,5,0,0,75000,0,Own,1,1,1,Great.Plains,SF.Detached,0,1969,8,0,Brick,Singles,1,3,0,10,Metal,1,1,1,Central.Air,Central.Furnace,0,0,0,0,8,2,1,0,2020,0
800,1112,5153,3842,91.1,16.3,White,0,0,66,1,2,0,0,2,1,1,40000,1,Own,1,1,0,Eastern.Temperate.Forests,SF.Detached,0,2009,12,0,Brick,Singles,1,3,0,30,Wood,2,1,1,Central.Air,Heat.Pump,10,10,0,0,4,0,0,0,2020,0
2433,2682,2466,1991,98.7,28.2,White,0,0,31,0,6,0,0,4,0,1,75000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1989,8,0,Brick,Singles,1,3,0,6,Metal,1,1,1,Central.Air,Heat.Pump,0,0,0,0,2,2,0,0,2020,0
1567,1558,4667,4356,96.4,12.3,White,0,0,86,1,1,1,0,2,1,0,25000,1,Own,1,1,1,Great.Plains,SF.Detached,0,1959,6,0,Siding,Singles,0,2,1,6,Wood,2,1,1,Central.Air,Central.Furnace,20,20,0,0,1,1,1,0,2020,0
457,634,6845,6360,86,5.4,White,0,0,77,1,2,0,0,2,1,0,30000,1,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1959,6,0,Siding,Singles,0,2,1,6,Vinyl,2,1,1,Window.Wall,Central.Furnace,2,10,0,0,0,0,0,0,2020,0
526,924,6705,5687,88,5.1,White,0,0,45,0,1,1,0,4,0,1,100000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1969,7,0,Siding,Wood.Shingle,0,2,1,10,Wood,1,1,1,Window.Wall,Central.Furnace,5,5,0,0,1,1,0,0,2020,0
2358,2427,2637,2236,99,26.5,White,0,0,59,1,2,0,0,4,0,0.5,150000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1999,11,1,Brick,Singles,1,2,0,30,Wood,2,1,1,Central.Air,Central.Furnace,2,2,0,0,5,0,0,0,2020,0
590,790,5993,5287,93.4,17.6,American.Indian,1,1,70,1,3,0,0,2,1,0,40000,1,Own,1,1,0.5,North.American.Deserts,SF.Detached,0,1969,9,0,Wood,Singles,0,2,1,10,Wood,2,1,1,Central.Air,Central.Furnace,5,5,0,0,2,0,0,0,2020,0
1307,1515,4888,4376,91.4,12.4,White,0,0,72,1,3,0,0,2,1,0,75000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1979,8,1,Brick,Singles,1,2,0,10,Metal,2,1,1,Central.Air,Central.Furnace,5,5,0,0,4,0,1,0,2020,0
1276,1539,5174,5109,97.1,7.8,White,1,1,82,1,1,1,0,2,1,1,0,1,Own,1,1,0.5,North.American.Deserts,SF.Detached,0,1950,6,0,Wood,Singles,0,3,0,6,Wood,1,0,1,None,Central.Furnace,-2,15,0,0,4,0,0,0,2020,0
1322,1461,4379,3767,91.3,16.1,White,0,0,50,0,4,0,0,3,0,0,20000,1,Rent,1,0,1,Great.Plains,Apt.High,1,1999,5,0,Siding,No.Roof,0,1,3,3,Metal,1,1,1,Central.Air,Heat.Pump,5,5,1,0,3,0,0,0,2020,0
789,1007,5690,5082,89.9,14,White,0,0,70,1,2,0,0,4,0,0,75000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1969,9,0,Siding,Singles,0,2,1,10,Wood,2,1,1,Window.Wall,Central.Furnace,5,20,0,0,2,0,0,0,2020,0
823,699,6690,6589,86.5,3.2,Black,0,1,36,0,1,1,0,3,0,0.5,20000,1,Rent,1,0,1,Northern.Forests,Apt.High,1,1989,5,0,Brick,No.Roof,1,2,2,1,Metal,2,0,1,None,BuiltIn.Gas,-2,15,0,0,1,0,0,0,2020,0
1074,1231,5597,5505,89.5,5.4,White,0,0,74,1,1,1,0,5,0,0,150000,0,Own,1,0,1,Eastern.Temperate.Forests,Apt.High,1,1969,3,0,Brick,No.Roof,1,3,0,10,Metal,2,1,1,Window.Wall,Steam.HW,10,20,0,0,0,0,0,0,2020,0
524,652,8957,8700,87.6,-14.5,White,0,0,40,0,6,0,0,4,0,1,150000,0,Own,1,1,1,Northern.Forests,SF.Detached,0,2015,14,0,Siding,Singles,0,3,0,20,Wood,2,1,1,Central.Air,Central.Furnace,5,5,0,0,1,0,0,0,2020,0
3052,3575,1076,670,93.4,36.8,White,0,0,63,0,1,1,0,4,0,1,75000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Attached,0,2015,5,0,Stucco,Singles,0,2,1,3,Metal,2,1,1,Central.Air,Central.Furnace,5,5,0,0,1,0,0,0,2020,0
1528,1810,3309,2642,90.5,25.5,White,0,0,54,0,1,1,0,3,0,0,75000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1989,9,0,Siding,Singles,0,2,0,20,Metal,1,1,1,Window.Wall,Portable.Electric,0,5,0,0,3,4,0,0,2020,0
439,756,7226,5846,88.7,7.5,White,0,0,73,1,2,0,0,3,0,0.5,75000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1979,7,0,Siding,Singles,0,2,0,16,Wood,2,1,1,Window.Wall,Heat.Pump,2,20,0,0,2,3,1,1,2020,0
3031,3473,1374,965,93.4,35.5,White,0,0,56,0,3,0,0,4,0,1,35000,1,Own,1,1,1,Great.Plains,SF.Detached,0,1999,7,0,Brick,Singles,1,2,0,10,Metal,1,1,0,Central.Air,None,15,-2,1,1,0,2,0,0,2020,0
733,877,5466,5094,87.4,12.2,White,0,0,27,0,2,0,0,4,0,1,100000,0,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,2020,3,0,Siding,No.Roof,0,3,0,3,Composite,2,1,1,Central.Air,Central.Furnace,0,0,0,0,0,1,1,0,2020,0
613,645,7646,7378,84.4,-0.9,Asian,0,1,33,0,3,0,0,2,1,1,100000,0,Own,1,1,1,Northern.Forests,SF.Detached,0,2009,6,0,Siding,Singles,0,3,0,6,Wood,1,1,1,Central.Air,Central.Furnace,5,10,0,0,3,1,0,0,2020,0
558,634,5590,5219,81.5,15.6,White,0,0,62,0,2,0,0,2,1,0,100000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1999,7,0,Shingle,Singles,0,3,0,16,Wood,1,1,1,Window.Wall,Steam.HW,2,20,0,0,0,2,0,0,2020,0
469,987,4771,4247,95.6,26.1,American.Indian,0,1,43,0,2,0,0,4,0,1,100000,0,Own,1,0,0,Marine.West.Coast.Forest,SF.Detached,0,1989,4,0,Wood,Singles,0,2,1,6,Metal,2,1,1,Central.Air,BuiltIn.Electric,0,0,0,0,0,0,0,0,2020,0
117,221,5076,4379,68.1,33.4,White,0,0,86,1,1,1,0,2,1,0,35000,1,Own,1,0,1,Marine.West.Coast.Forest,Mobile,0,1999,7,0,Wood,Singles,0,2,1,10,Vinyl,2,1,1,Window.Wall,Central.Furnace,0,20,0,0,1,0,0,0,2020,0
638,897,6268,5879,91.3,11.5,White,0,0,38,0,6,0,0,3,0,0.5,75000,0,Own,1,1,0,North.American.Deserts,SF.Detached,0,2015,12,0,Siding,Singles,0,2,1,16,Vinyl,2,1,1,Central.Air,Central.Furnace,5,5,0,0,2,1,0,0,2020,0
1154,1318,4959,4080,91.1,15.7,White,0,0,47,0,4,0,0,3,0,1,150000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,2015,6,0,Brick,Singles,1,2,1,16,Vinyl,2,1,1,Central.Air,Central.Furnace,5,5,0,0,6,3,1,0,2020,0
3416,4306,593,377,92.6,43.2,White,0,0,62,0,3,0,0,2,1,1,60000,1,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1959,7,1,Concrete,Singles,1,3,0,16,Metal,1,1,1,Central.Air,Central.Furnace,0,0,0,0,5,2,0,0,2020,0
1082,1368,4824,4208,81.8,13,White,0,0,79,1,2,0,0,5,0,0,100000,0,Own,1,0,1,Eastern.Temperate.Forests,Apt.High,1,1989,5,0,Brick,No.Roof,1,3,1,6,Metal,2,1,1,Window.Wall,Central.Furnace,20,5,0,0,0,0,0,0,2020,0
1160,987,5971,6293,90.6,2.7,White,0,0,70,1,1,1,0,2,1,0,30000,1,Own,1,1,1,Great.Plains,SF.Detached,0,1989,8,0,Brick,Singles,1,3,0,6,Metal,1,1,1,Central.Air,Central.Furnace,5,10,0,0,1,0,0,0,2020,0
2630,2933,1348,1086,91.9,33.4,White,0,0,63,0,2,0,0,2,1,0,100000,0,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1989,6,1,Brick,Singles,1,2,0,10,Metal,2,1,1,Central.Air,Central.Furnace,20,20,0,0,5,0,0,0,2020,0
1524,1724,3575,2729,92.4,23.6,White,0,0,67,1,4,0,0,5,0,1,150000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1999,9,0,Wood,Metal,0,3,1,30,Wood,2,1,1,Central.Air,Other,5,5,0,0,1,0,0,0,2020,0
851,1101,5781,5001,88.3,9.2,White,0,0,68,1,3,0,0,5,0,0,60000,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1979,10,0,Brick,Singles,1,2,0,16,Vinyl,2,1,1,Central.Air,Central.Furnace,15,20,0,0,8,0,0,0,2020,0
464,808,2559,2510,91.1,31.7,White,0,0,75,1,1,1,0,4,0,0,150000,0,Own,1,1,1,Mediterranean.California,SF.Detached,0,2020,7,0,Stucco,Other,0,3,0,20,Wood,2,0,1,None,Steam.HW,-2,0,0,0,6,0,0,0,2020,0
732,1161,5500,4688,93.4,17.6,White,0,0,65,1,1,1,0,2,1,1,60000,1,Own,1,1,0.5,North.American.Deserts,SF.Detached,0,1989,6,0,Wood,Singles,0,2,0,6,Metal,2,1,1,Central.Air,Central.Furnace,15,20,0,0,3,0,0,0,2020,0
731,708,7639,7233,94.5,-9.2,White,0,0,50,0,4,0,0,4,0,1,75000,0,Own,1,0,0,Northwestern.Forested.Mountains,Mobile,0,1989,7,0,Siding,Metal,0,2,0,10,Wood,2,1,1,Central.Air,Central.Furnace,10,10,0,0,2,1,0,0,2020,0
258,424,8701,8149,82.5,-6.5,White,0,0,54,0,1,1,0,2,1,1,75000,0,Rent,1,0,0.5,Northern.Forests,Apt.High,1,1950,2,0,Brick,No.Roof,1,2,0,3,Vinyl,2,0,1,None,Steam.HW,-2,2,0,0,0,1,0,0,2020,0
558,674,7545,6688,87.9,-2,White,0,0,58,1,2,0,0,2,1,0,100000,0,Own,1,0,0,Great.Plains,SF.Detached,0,2009,12,0,Siding,Singles,0,3,0,20,Wood,2,1,1,Central.Air,Central.Furnace,2,15,0,0,4,0,0,0,2020,0
2178,1758,2995,3087,96.7,21.7,White,0,0,61,0,1,1,0,4,0,1,60000,1,Own,1,1,0,Eastern.Temperate.Forests,SF.Detached,0,2009,7,0,Brick,Singles,1,2,0,6,Wood,2,1,1,Central.Air,Central.Furnace,5,15,0,0,5,0,0,0,2020,0
1900,1545,3410,3336,95.2,21,White,1,1,20,0,5,0,0,2,1,1,35000,1,Own,1,0,0,Eastern.Temperate.Forests,Mobile,0,1999,5,0,Siding,Metal,0,2,1,6,Metal,1,0,1,None,Central.Furnace,-2,15,0,0,1,0,0,0,2020,0
1319,1018,5777,6065,90.4,2.9,White,0,0,64,0,1,1,0,2,1,1,15000,1,Own,1,1,0.5,Great.Plains,SF.Detached,0,1950,4,0,Brick,Singles,1,2,1,6,Wood,2,1,1,Central.Air,Central.Furnace,20,20,0,0,0,1,0,0,2020,0
510,627,8617,7997,90.2,-13.1,White,0,0,65,1,2,0,0,5,0,1,100000,0,Own,1,1,1,Great.Plains,SF.Detached,0,1979,8,0,Siding,Singles,0,3,0,16,Metal,3,1,1,Central.Air,Central.Furnace,10,2,0,0,4,0,1,0,2020,0
288,317,7417,7060,89.7,3.1,White,0,0,39,0,1,1,0,3,0,1,0,1,Rent,1,1,1,Northwestern.Forested.Mountains,Mobile,0,1989,4,0,Siding,Singles,0,0,2,6,Metal,1,0,1,None,Central.Furnace,-2,15,0,0,0,2,0,0,2020,0
1896,3238,2917,2044,98.5,27.5,White,0,0,62,0,1,1,0,5,0,1,150000,0,Own,1,1,1,Great.Plains,SF.Detached,0,1999,10,1,Brick,Singles,1,3,0,30,Vinyl,2,1,1,Central.Air,Central.Furnace,5,5,0,0,8,0,0,0,2020,0
127,198,4732,4488,68.1,33.4,Asian,0,1,70,1,2,0,0,4,0,1,75000,0,Own,1,1,1,Marine.West.Coast.Forest,SF.Detached,0,1979,8,0,Wood,Singles,0,2,0,10,Metal,2,0,1,None,Central.Furnace,-2,20,0,0,0,1,0,0,2020,0
2995,3646,1286,741,92.2,36.3,White,0,0,35,0,4,0,0,5,0,1,150000,0,Rent,1,1,1,Great.Plains,SF.Detached,0,1969,5,0,Brick,Singles,1,3,1,6,Metal,1,1,1,Central.Air,Central.Furnace,2,5,0,0,4,0,0,0,2020,0
825,1005,6847,6473,89.6,-0.2,White,0,0,64,1,2,0,0,2,1,0,30000,1,Own,1,0,0,Great.Plains,SF.Detached,0,2009,7,0,Siding,Singles,0,3,1,10,Vinyl,2,1,1,Central.Air,Central.Furnace,10,10,0,0,2,0,1,0,2020,0
4,1,10467,10772,71.5,-10.4,White,0,0,37,0,1,1,0,3,0,1,25000,1,Rent,1,1,1,Taiga,Apt.High,1,1989,3,0,Siding,No.Roof,0,2,1,6,Wood,2,0,1,None,BuiltIn.Electric,-2,20,0,0,1,1,0,0,2020,0
1749,1595,3921,3707,92.4,15.9,White,0,0,55,0,2,0,0,4,0,0,75000,0,Own,1,0,0.5,Eastern.Temperate.Forests,SF.Detached,0,1989,8,0,Brick,Singles,1,2,0,10,Wood,2,1,1,Central.Air,Central.Furnace,5,5,0,0,4,0,0,0,2020,0
2978,3493,1401,950,93.4,35.5,Black,0,1,73,1,2,0,0,2,1,0,20000,1,Rent,1,0,1,Great.Plains,Apt.Low,1,1979,5,0,Brick,Singles,1,2,1,3,Wood,1,1,1,Central.Air,Heat.Pump,5,5,0,0,2,1,0,0,2020,0
2319,2679,2668,1834,99,28.1,Black,0,1,41,0,5,1,0,3,0,1,40000,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1989,7,0,Brick,Singles,1,2,2,6,Vinyl,2,1,1,Central.Air,Central.Furnace,5,2,0,0,7,0,0,0,2020,0
821,1061,5900,5620,90,8.4,White,0,0,52,0,1,1,0,3,0,1,50000,1,Rent,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1950,6,0,Siding,Singles,0,1,2,10,Metal,2,1,1,Central.Air,Central.Furnace,10,10,0,0,1,0,0,0,2020,0
1538,1611,4060,3502,91.8,20.7,Black,0,1,50,0,5,0,0,4,0,0.5,150000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,2015,14,0,Siding,Singles,0,2,1,20,Metal,2,1,1,Central.Air,Central.Furnace,2,2,0,0,0,0,0,0,2020,0
1112,1150,4902,4644,90.6,16.8,White,0,0,90,1,1,1,0,5,0,0,75000,0,Own,1,0,1,Eastern.Temperate.Forests,Apt.Low,1,1989,4,0,Brick,Singles,1,3,0,3,Vinyl,2,1,1,Window.Wall,Steam.HW,5,5,0,0,1,0,0,0,2020,0
1521,1447,3674,3384,92.4,19.3,White,0,0,61,0,1,1,0,2,1,1,20000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1979,5,0,Brick,Singles,1,2,1,6,Wood,1,0,1,None,Heat.Pump,-2,20,0,0,5,0,0,0,2020,0
850,1182,5651,4784,89.9,15.4,White,0,0,67,1,3,0,0,2,1,0,30000,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Attached,0,1999,6,0,Siding,Singles,0,2,1,6,Wood,2,1,1,Central.Air,Central.Furnace,5,5,0,0,3,0,0,0,2020,0
359,354,7608,7674,89.6,-0.3,White,0,0,50,0,2,0,0,4,0,1,75000,0,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1989,6,0,Siding,Singles,0,2,0,6,Vinyl,2,1,1,Central.Air,Central.Furnace,5,5,0,0,1,0,0,0,2020,0
1486,1496,3920,3493,92.4,19.3,White,0,0,38,0,1,1,0,4,0,0,35000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,2009,6,0,Siding,Singles,0,2,1,6,Wood,2,1,1,Central.Air,Heat.Pump,0,0,0,0,3,1,0,0,2020,0
1065,1100,5330,4815,88.3,9.5,White,0,0,90,1,1,1,0,2,1,0,12500,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1999,6,0,Wood,Singles,0,3,0,6,Wood,2,1,1,Central.Air,Central.Furnace,20,20,0,0,1,0,0,0,2020,0
830,1050,5233,4677,86.5,17.7,White,0,0,60,0,2,0,0,4,0,0,75000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1969,7,0,Siding,Singles,0,2,0,10,Wood,3,1,1,Central.Air,Central.Furnace,15,2,0,0,5,2,1,0,2020,0
995,1248,4988,4096,89.5,15.9,White,0,0,55,0,3,0,0,3,0,1,100000,0,Own,1,1,0,Eastern.Temperate.Forests,SF.Detached,0,1950,6,0,Siding,Singles,0,3,0,10,Vinyl,2,1,1,Central.Air,Central.Furnace,20,10,0,0,4,2,1,0,2020,0
0,2,9921,10055,67.2,9.4,White,0,0,63,0,2,0,0,4,0,1,150000,0,Own,1,1,0,Taiga,SF.Detached,0,2015,7,0,Wood,Singles,0,3,0,30,Wood,2,0,1,None,Steam.HW,-2,10,0,0,1,0,0,0,2020,0
1312,1320,5170,4737,91.3,9.5,White,0,0,59,0,2,0,0,2,1,0,12500,1,Rent,1,1,1,Great.Plains,Apt.Low,1,2009,6,0,Wood,Wood.Shingle,0,3,1,3,Metal,2,1,1,Central.Air,Central.Furnace,0,5,0,0,2,2,0,0,2020,0
614,1127,6180,4807,88.1,9.8,White,0,0,79,1,1,1,0,2,1,0,12500,1,Neither,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1979,6,0,Siding,Singles,0,2,0,10,Metal,2,1,1,Window.Wall,Steam.HW,2,20,0,0,2,0,0,0,2020,0
1402,1037,3910,4450,88.6,16.5,White,0,0,66,1,2,0,0,5,0,0,75000,0,Own,1,0,0.5,Eastern.Temperate.Forests,SF.Detached,0,1999,9,0,Brick,Singles,1,3,0,16,Metal,3,1,1,Central.Air,Heat.Pump,0,0,0,0,7,5,0,0,2020,0
4391,4906,13,0,88.9,63.9,Asian,0,1,76,1,6,0,0,3,0,0,150000,0,Rent,1,0,1,North.American.Deserts,SF.Detached,0,2009,8,0,Concrete,Singles,1,2,1,20,Metal,1,1,0,Window.Wall,None,0,-2,0,0,7,1,0,1,2020,0
299,1253,2521,2349,82.3,39,Mixed.Race,0,1,35,0,4,0,0,5,0,0.5,150000,0,Own,1,1,1,Mediterranean.California,SF.Detached,0,2015,5,0,Stucco,Singles,0,3,0,16,Vinyl,2,1,1,Central.Air,Central.Furnace,10,10,0,0,4,0,0,1,2020,0
698,873,7774,7240,88.1,-6,White,0,0,71,1,2,0,0,3,0,0.5,60000,1,Own,1,1,1,Great.Plains,SF.Attached,0,1989,8,0,Siding,Singles,0,2,1,6,Metal,2,1,1,Central.Air,Central.Furnace,15,15,0,0,5,0,0,0,2020,0
1529,1733,3379,2836,92.6,22.9,White,0,0,74,1,1,1,0,2,1,0,50000,1,Own,1,0,0.5,Eastern.Temperate.Forests,SF.Detached,0,2020,7,0,Siding,Singles,0,2,0,20,Vinyl,2,1,1,Central.Air,Heat.Pump,2,2,0,0,4,0,1,0,2020,0
1290,1463,4472,3772,91.3,16.1,Mixed.Race,0,1,27,0,2,1,0,2,1,0.5,40000,1,Own,1,1,1,Great.Plains,SF.Detached,0,1999,5,0,Siding,Singles,0,2,1,10,Wood,2,1,1,Central.Air,Central.Furnace,15,15,0,0,0,0,0,0,2020,0
4729,4740,896,1145,108.3,41.6,White,0,0,86,1,2,0,0,4,0,0,150000,0,Own,1,1,1,North.American.Deserts,SF.Detached,0,1959,11,1,Stucco,Singles,0,1,0,6,Wood,2,1,1,Central.Air,Central.Furnace,0,0,0,0,8,0,0,0,2020,0
3224,1294,21,44,86.4,67.5,White,0,0,77,1,4,0,0,4,0,0,60000,1,Own,1,0,0.5,North.American.Deserts,SF.Detached,0,1999,13,1,Siding,Metal,0,1,2,30,Vinyl,2,1,0,Window.Wall,None,5,-2,0,0,12,5,1,1,2020,0
1186,1347,4748,4186,89.7,18,Asian,0,1,33,0,2,0,0,4,0,1,60000,1,Rent,0,1,1,Eastern.Temperate.Forests,Apt.Low,1,1959,4,0,Concrete,Concrete.Tiles,1,0,0,1,Metal,1,0,1,None,BuiltIn.Gas,-2,20,0,0,0,0,0,0,2020,1
1616,1423,4467,4455,91.3,12.4,White,0,0,85,1,1,1,0,2,1,0,20000,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1959,4,0,Siding,Singles,0,3,0,6,Wood,1,1,1,Central.Air,Central.Furnace,5,5,0,0,3,0,0,0,2020,0
525,554,8554,8407,86.5,-10.3,White,0,0,59,0,2,0,0,3,0,1,150000,0,Own,1,1,0.5,Great.Plains,SF.Detached,0,1969,7,0,Wood,Singles,0,1,1,16,Wood,2,1,1,Window.Wall,Steam.HW,2,20,0,0,1,0,0,0,2020,0
659,754,6882,6607,91.5,-3.6,White,0,0,69,1,1,1,0,3,0,0.5,15000,1,Own,1,1,1,Great.Plains,SF.Detached,0,1950,4,0,Wood,Singles,0,0,3,10,Wood,1,1,1,Window.Wall,Central.Furnace,5,20,0,0,2,0,0,0,2020,0
1151,1901,2666,2157,97.2,33.9,Asian,0,1,71,1,2,0,0,5,0,0,150000,0,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,2009,8,0,Stucco,Ceramic.Tiles,1,2,0,10,Wood,2,1,1,Central.Air,Central.Furnace,20,20,0,0,5,1,0,0,2020,0
2701,2988,1644,1140,93.1,31.8,White,0,0,46,1,6,0,0,5,0,1,150000,0,Own,1,1,1,Great.Plains,SF.Detached,0,2009,10,1,Brick,Singles,1,3,0,16,Wood,2,1,1,Central.Air,Central.Furnace,20,20,0,0,7,3,0,0,2020,0
984,1127,5381,4697,90.2,16.1,White,0,0,35,0,4,0,0,2,1,1,30000,1,Own,1,0,1,Eastern.Temperate.Forests,SF.Attached,0,1979,7,0,Siding,Singles,0,2,0,6,Vinyl,2,1,1,Central.Air,Central.Furnace,0,0,0,0,3,0,0,0,2020,0
644,740,7230,6866,86.6,-1.6,White,0,0,68,1,2,0,0,4,0,0,100000,0,Own,1,1,1,Northern.Forests,SF.Detached,0,1969,6,0,Wood,Singles,0,2,1,6,Wood,1,1,1,Central.Air,Central.Furnace,10,10,0,0,0,0,0,0,2020,0
2350,3226,2158,1933,103.7,35.7,White,0,0,74,1,1,1,0,2,1,0,50000,1,Own,1,1,1,North.American.Deserts,SF.Attached,0,2020,5,0,Stucco,Ceramic.Tiles,1,2,0,6,Vinyl,2,1,1,Central.Air,Central.Furnace,0,0,0,0,2,0,0,0,2020,0
2958,3555,698,523,90.9,39.2,White,0,0,46,0,3,0,0,2,1,1,75000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1989,7,0,Stucco,Singles,0,3,0,6,Vinyl,2,1,0,Central.Air,None,5,-2,0,0,5,0,1,0,2020,0
1116,1310,4569,4098,89.6,15.5,White,0,0,81,1,2,0,0,2,1,0,35000,1,Own,1,0,0,Eastern.Temperate.Forests,Mobile,0,1999,6,0,Siding,Singles,0,3,0,6,Wood,1,1,1,Central.Air,Heat.Pump,5,5,0,0,0,0,0,0,2020,0
3945,4436,744,501,97.2,40.8,White,1,1,54,0,4,0,0,1,1,1,35000,1,Own,1,0,0,Great.Plains,SF.Detached,0,1999,7,0,Siding,Singles,0,1,3,10,Wood,1,1,1,Window.Wall,Portable.Electric,5,2,0,0,4,4,0,0,2020,0
4075,4638,214,137,85.9,50.6,White,0,0,81,1,2,0,0,3,0,0,40000,1,Own,1,0,1,Eastern.Temperate.Forests,Mobile,0,1989,5,0,Siding,Metal,0,2,0,10,Metal,1,1,1,Central.Air,Central.Furnace,2,2,0,0,3,0,1,0,2020,0
939,1048,5422,5101,88.3,12,White,0,0,65,1,2,0,0,2,1,1,50000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1989,7,0,Siding,Singles,0,2,1,10,Vinyl,2,1,1,Window.Wall,Wood.Stove,5,5,0,0,3,0,0,0,2020,0
965,828,4145,3997,85.9,18.9,White,0,0,77,1,2,0,0,2,1,0,30000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1950,4,0,Wood,Singles,0,2,1,16,Wood,2,1,1,Window.Wall,Other,15,15,0,0,4,1,0,0,2020,0
2887,3538,1603,1109,97.2,32.7,American.Indian,1,1,75,1,3,0,0,3,0,0,60000,1,Own,1,1,1,Great.Plains,SF.Detached,0,1950,9,0,Shingle,Singles,0,1,1,16,Metal,2,0,1,None,Portable.Electric,-2,5,0,0,2,0,0,1,2020,0
791,914,5226,4717,94.5,18.6,White,0,0,64,0,2,0,0,3,0,0.5,100000,0,Own,1,1,1,North.American.Deserts,SF.Detached,0,1989,4,0,Wood,Singles,0,2,1,20,Vinyl,2,1,1,Central.Air,Central.Furnace,20,20,0,0,2,2,0,0,2020,0
4660,4999,100,91,90.8,51.9,White,1,1,41,0,3,0,0,3,0,1,40000,1,Rent,1,0,1,Eastern.Temperate.Forests,SF.Attached,0,2009,6,0,Concrete,Ceramic.Tiles,1,1,2,6,Wood,1,1,0,Central.Air,None,15,-2,0,0,3,0,0,0,2020,0
160,255,4744,4298,82.1,28.4,White,0,0,34,0,3,0,0,4,0,1,150000,0,Own,1,0,1,Marine.West.Coast.Forest,SF.Detached,0,1959,6,0,Wood,Singles,0,3,1,10,Vinyl,2,1,1,Central.Air,Heat.Pump,15,15,0,0,0,3,0,0,2020,0
4313,4743,1061,1136,108.6,37.8,White,0,0,75,1,2,0,0,3,0,0,35000,1,Own,1,0,1,North.American.Deserts,SF.Detached,0,1989,10,0,Wood,Singles,0,2,0,6,Composite,2,1,1,Central.Air,Heat.Pump,2,2,0,0,2,0,0,0,2020,0
2734,3054,1824,1571,97.9,32.4,White,0,0,55,0,4,0,0,5,0,1,150000,0,Own,1,1,1,Great.Plains,SF.Detached,0,2009,10,0,Brick,Singles,1,3,0,30,Wood,2,1,1,Central.Air,Central.Furnace,15,15,0,0,0,0,0,0,2020,0
